Id,Predicted
6634,NEGATIVE
6635,POSITIVE
6636,NEUTRAL
6637,NEGATIVE
6638,POSITIVE
6639,POSITIVE
6640,NEGATIVE
6641,NEGATIVE
6642,NEGATIVE
6643,NEUTRAL
6644,NEUTRAL
6645,NEUTRAL
6646,NEUTRAL
6647,NEGATIVE
6648,POSITIVE
6649,NEGATIVE
6650,POSITIVE
6651,NEGATIVE
6652,NEGATIVE
6653,NEGATIVE
6654,NEGATIVE
6655,NEGATIVE
6656,NEGATIVE
6657,NEGATIVE
6658,NEUTRAL
6659,NEUTRAL
6660,NEUTRAL
6661,NEGATIVE
6662,NEGATIVE
6663,NEUTRAL
6664,POSITIVE
6665,NEUTRAL
6666,NEUTRAL
6667,NEUTRAL
6668,NEGATIVE
6669,NEGATIVE
6670,NEUTRAL
6671,POSITIVE
6672,NEUTRAL
6673,NEUTRAL
6674,NEGATIVE
6675,NEGATIVE
6676,NEGATIVE
6677,NEGATIVE
6678,NEGATIVE
6679,POSITIVE
6680,NEGATIVE
6681,POSITIVE
6682,NEGATIVE
6683,NEGATIVE
6684,NEGATIVE
6685,NEGATIVE
6686,NEGATIVE
6687,POSITIVE
6688,POSITIVE
6689,NEUTRAL
6690,NEUTRAL
6691,NEUTRAL
6692,NEUTRAL
6693,NEUTRAL
6694,NEGATIVE
6695,NEUTRAL
6696,NEGATIVE
6697,NEGATIVE
6698,NEGATIVE
6699,NEGATIVE
6700,POSITIVE
6701,POSITIVE
6702,NEUTRAL
6703,NEGATIVE
6704,NEGATIVE
6705,NEUTRAL
6706,NEGATIVE
6707,POSITIVE
6708,NEGATIVE
6709,NEGATIVE
6710,POSITIVE
6711,POSITIVE
6712,NEUTRAL
6713,NEGATIVE
6714,NEUTRAL
6715,NEGATIVE
6716,NEUTRAL
6717,POSITIVE
6718,POSITIVE
6719,NEGATIVE
6720,NEGATIVE
6721,NEUTRAL
6722,NEGATIVE
6723,NEUTRAL
6724,NEUTRAL
6725,NEUTRAL
6726,NEUTRAL
6727,NEGATIVE
6728,NEUTRAL
6729,POSITIVE
6730,NEGATIVE
6731,NEGATIVE
6732,POSITIVE
6733,NEUTRAL
6734,NEUTRAL
6735,NEGATIVE
6736,POSITIVE
6737,NEGATIVE
6738,NEGATIVE
6739,NEGATIVE
6740,POSITIVE
6741,POSITIVE
6742,POSITIVE
6743,POSITIVE
6744,NEGATIVE
6745,NEGATIVE
6746,POSITIVE
6747,NEGATIVE
6748,POSITIVE
6749,POSITIVE
6750,NEUTRAL
6751,NEGATIVE
6752,NEGATIVE
6753,NEUTRAL
6754,NEUTRAL
6755,POSITIVE
6756,NEUTRAL
6757,POSITIVE
6758,NEGATIVE
6759,POSITIVE
6760,POSITIVE
6761,POSITIVE
6762,NEUTRAL
6763,NEGATIVE
6764,NEUTRAL
6765,NEGATIVE
6766,NEGATIVE
6767,NEGATIVE
6768,POSITIVE
6769,POSITIVE
6770,NEGATIVE
6771,POSITIVE
6772,NEGATIVE
6773,NEGATIVE
6774,NEGATIVE
6775,POSITIVE
6776,NEGATIVE
6777,NEUTRAL
6778,POSITIVE
6779,NEGATIVE
6780,NEGATIVE
6781,POSITIVE
6782,NEUTRAL
6783,POSITIVE
6784,POSITIVE
6785,POSITIVE
6786,POSITIVE
6787,NEUTRAL
6788,NEUTRAL
6789,NEUTRAL
6790,POSITIVE
6791,NEGATIVE
6792,NEGATIVE
6793,POSITIVE
6794,POSITIVE
6795,POSITIVE
6796,NEGATIVE
6797,NEGATIVE
6798,NEGATIVE
6799,NEUTRAL
6800,NEGATIVE
6801,POSITIVE
6802,NEUTRAL
6803,NEUTRAL
6804,POSITIVE
6805,NEGATIVE
6806,NEUTRAL
6807,NEGATIVE
6808,POSITIVE
6809,NEGATIVE
6810,NEGATIVE
6811,NEGATIVE
6812,NEGATIVE
6813,NEUTRAL
6814,NEGATIVE
6815,NEGATIVE
6816,POSITIVE
6817,NEGATIVE
6818,POSITIVE
6819,POSITIVE
6820,POSITIVE
6821,POSITIVE
6822,NEGATIVE
6823,NEGATIVE
6824,NEGATIVE
6825,NEUTRAL
6826,NEUTRAL
6827,POSITIVE
6828,POSITIVE
6829,NEGATIVE
6830,POSITIVE
6831,NEGATIVE
6832,NEGATIVE
6833,NEUTRAL
6834,NEGATIVE
6835,NEGATIVE
6836,NEUTRAL
6837,POSITIVE
6838,POSITIVE
6839,NEUTRAL
6840,NEGATIVE
6841,POSITIVE
6842,NEGATIVE
6843,NEGATIVE
6844,NEGATIVE
6845,POSITIVE
6846,POSITIVE
6847,NEGATIVE
6848,NEUTRAL
6849,NEUTRAL
6850,NEGATIVE
6851,NEUTRAL
6852,POSITIVE
6853,POSITIVE
6854,POSITIVE
6855,NEGATIVE
6856,POSITIVE
6857,NEUTRAL
6858,POSITIVE
6859,NEUTRAL
6860,NEGATIVE
6861,NEGATIVE
6862,NEUTRAL
6863,POSITIVE
6864,NEGATIVE
6865,NEGATIVE
6866,NEGATIVE
6867,NEGATIVE
6868,NEGATIVE
6869,POSITIVE
6870,POSITIVE
6871,NEUTRAL
6872,NEUTRAL
6873,NEGATIVE
6874,POSITIVE
6875,POSITIVE
6876,POSITIVE
6877,POSITIVE
6878,NEGATIVE
6879,POSITIVE
6880,NEGATIVE
6881,NEUTRAL
6882,NEGATIVE
6883,NEUTRAL
6884,NEGATIVE
6885,NEGATIVE
6886,NEGATIVE
6887,NEGATIVE
6888,POSITIVE
6889,POSITIVE
6890,POSITIVE
6891,NEGATIVE
6892,NEUTRAL
6893,NEGATIVE
6894,POSITIVE
6895,NEUTRAL
6896,POSITIVE
6897,NEGATIVE
6898,POSITIVE
6899,NEGATIVE
6900,NEGATIVE
6901,NEUTRAL
6902,NEGATIVE
6903,NEUTRAL
6904,NEUTRAL
6905,NEGATIVE
6906,POSITIVE
6907,POSITIVE
6908,NEUTRAL
6909,NEGATIVE
6910,NEGATIVE
6911,NEGATIVE
6912,NEUTRAL
6913,NEGATIVE
6914,NEGATIVE
6915,POSITIVE
6916,NEUTRAL
6917,NEGATIVE
6918,NEGATIVE
6919,POSITIVE
6920,POSITIVE
6921,NEGATIVE
6922,NEUTRAL
6923,NEGATIVE
6924,POSITIVE
6925,NEGATIVE
6926,NEGATIVE
6927,NEGATIVE
6928,NEUTRAL
6929,NEGATIVE
6930,NEUTRAL
6931,NEGATIVE
6932,POSITIVE
6933,NEUTRAL
6934,NEGATIVE
6935,NEGATIVE
6936,POSITIVE
6937,POSITIVE
6938,NEUTRAL
6939,NEGATIVE
6940,NEGATIVE
6941,NEGATIVE
6942,NEUTRAL
6943,NEGATIVE
6944,NEUTRAL
6945,NEGATIVE
6946,NEUTRAL
6947,POSITIVE
6948,NEGATIVE
6949,NEGATIVE
6950,NEUTRAL
6951,POSITIVE
6952,NEGATIVE
6953,NEGATIVE
6954,POSITIVE
6955,NEUTRAL
6956,POSITIVE
6957,NEGATIVE
6958,NEUTRAL
6959,NEUTRAL
6960,NEUTRAL
6961,NEUTRAL
6962,NEGATIVE
6963,NEGATIVE
6964,NEGATIVE
6965,POSITIVE
6966,NEUTRAL
6967,NEGATIVE
6968,NEUTRAL
6969,NEGATIVE
6970,NEGATIVE
6971,POSITIVE
6972,NEGATIVE
6973,NEGATIVE
6974,NEUTRAL
6975,NEUTRAL
6976,NEGATIVE
6977,POSITIVE
6978,POSITIVE
6979,POSITIVE
6980,POSITIVE
6981,NEGATIVE
6982,NEUTRAL
6983,NEUTRAL
6984,POSITIVE
6985,POSITIVE
6986,NEGATIVE
6987,NEUTRAL
6988,POSITIVE
6989,NEGATIVE
6990,NEGATIVE
6991,NEGATIVE
6992,POSITIVE
6993,POSITIVE
6994,NEUTRAL
6995,NEGATIVE
6996,POSITIVE
6997,POSITIVE
6998,NEGATIVE
6999,POSITIVE
7000,NEGATIVE
7001,NEGATIVE
7002,POSITIVE
7003,NEGATIVE
7004,NEUTRAL
7005,NEGATIVE
7006,POSITIVE
7007,NEUTRAL
7008,POSITIVE
7009,NEGATIVE
7010,POSITIVE
7011,POSITIVE
7012,NEGATIVE
7013,POSITIVE
7014,NEUTRAL
7015,NEGATIVE
7016,NEGATIVE
7017,NEGATIVE
7018,POSITIVE
7019,NEGATIVE
7020,NEUTRAL
7021,NEUTRAL
7022,NEUTRAL
7023,NEGATIVE
7024,NEGATIVE
7025,NEGATIVE
7026,NEGATIVE
7027,POSITIVE
7028,POSITIVE
7029,POSITIVE
7030,NEGATIVE
7031,NEUTRAL
7032,NEUTRAL
7033,NEGATIVE
7034,POSITIVE
7035,NEUTRAL
7036,NEGATIVE
7037,NEGATIVE
7038,NEUTRAL
7039,NEUTRAL
7040,POSITIVE
7041,NEGATIVE
7042,NEGATIVE
7043,POSITIVE
7044,POSITIVE
7045,NEUTRAL
7046,NEGATIVE
7047,NEGATIVE
7048,NEGATIVE
7049,NEUTRAL
7050,POSITIVE
7051,POSITIVE
7052,NEGATIVE
7053,POSITIVE
7054,POSITIVE
7055,NEGATIVE
7056,POSITIVE
7057,POSITIVE
7058,POSITIVE
7059,NEGATIVE
7060,POSITIVE
7061,NEGATIVE
7062,NEGATIVE
7063,POSITIVE
7064,NEUTRAL
7065,NEGATIVE
7066,NEUTRAL
7067,POSITIVE
7068,NEGATIVE
7069,POSITIVE
7070,NEUTRAL
7071,NEGATIVE
7072,NEGATIVE
7073,POSITIVE
7074,POSITIVE
7075,POSITIVE
7076,NEGATIVE
7077,NEGATIVE
7078,POSITIVE
7079,NEGATIVE
7080,NEUTRAL
7081,POSITIVE
7082,NEGATIVE
7083,NEUTRAL
7084,NEGATIVE
7085,NEGATIVE
7086,NEUTRAL
7087,POSITIVE
7088,NEGATIVE
7089,NEGATIVE
7090,POSITIVE
7091,NEGATIVE
7092,POSITIVE
7093,NEGATIVE
7094,NEGATIVE
7095,POSITIVE
7096,NEGATIVE
7097,NEGATIVE
7098,NEGATIVE
7099,NEGATIVE
7100,NEGATIVE
7101,NEGATIVE
7102,NEGATIVE
7103,POSITIVE
7104,POSITIVE
7105,NEGATIVE
7106,NEGATIVE
7107,NEGATIVE
7108,POSITIVE
7109,NEGATIVE
7110,NEGATIVE
7111,POSITIVE
7112,POSITIVE
7113,POSITIVE
7114,NEUTRAL
7115,NEGATIVE
7116,NEUTRAL
7117,POSITIVE
7118,POSITIVE
7119,NEUTRAL
7120,NEGATIVE
7121,NEUTRAL
7122,NEGATIVE
7123,POSITIVE
7124,NEUTRAL
7125,POSITIVE
7126,NEUTRAL
7127,NEGATIVE
7128,POSITIVE
7129,POSITIVE
7130,NEGATIVE
7131,POSITIVE
7132,POSITIVE
7133,NEGATIVE
7134,NEGATIVE
7135,NEGATIVE
7136,NEUTRAL
7137,POSITIVE
7138,POSITIVE
7139,NEGATIVE
7140,POSITIVE
7141,POSITIVE
7142,POSITIVE
7143,POSITIVE
7144,NEUTRAL
7145,NEGATIVE
7146,NEGATIVE
7147,POSITIVE
7148,NEGATIVE
7149,NEGATIVE
7150,NEGATIVE
7151,NEGATIVE
7152,NEUTRAL
7153,NEGATIVE
7154,NEGATIVE
7155,POSITIVE
7156,NEGATIVE
7157,NEGATIVE
7158,NEUTRAL
7159,POSITIVE
7160,NEUTRAL
7161,NEGATIVE
7162,NEGATIVE
7163,POSITIVE
7164,POSITIVE
7165,POSITIVE
7166,POSITIVE
7167,NEGATIVE
7168,POSITIVE
7169,POSITIVE
7170,NEGATIVE
7171,NEGATIVE
7172,NEGATIVE
7173,NEGATIVE
7174,NEGATIVE
7175,NEGATIVE
7176,POSITIVE
7177,NEGATIVE
7178,NEUTRAL
7179,POSITIVE
7180,POSITIVE
7181,NEGATIVE
7182,POSITIVE
7183,NEUTRAL
7184,NEUTRAL
7185,POSITIVE
7186,NEGATIVE
7187,NEUTRAL
7188,NEGATIVE
7189,POSITIVE
7190,NEGATIVE
7191,NEGATIVE
7192,POSITIVE
7193,NEGATIVE
7194,NEUTRAL
7195,NEGATIVE
7196,POSITIVE
7197,NEUTRAL
7198,NEGATIVE
7199,NEGATIVE
7200,NEUTRAL
7201,NEGATIVE
7202,POSITIVE
7203,POSITIVE
7204,NEGATIVE
7205,NEUTRAL
7206,NEGATIVE
7207,NEUTRAL
7208,POSITIVE
7209,NEGATIVE
7210,NEUTRAL
7211,NEGATIVE
7212,POSITIVE
7213,NEGATIVE
7214,POSITIVE
7215,NEUTRAL
7216,NEUTRAL
7217,NEGATIVE
7218,NEUTRAL
7219,NEGATIVE
7220,NEGATIVE
7221,POSITIVE
7222,NEGATIVE
7223,NEGATIVE
7224,NEGATIVE
7225,NEUTRAL
7226,NEUTRAL
7227,NEUTRAL
7228,NEGATIVE
7229,NEUTRAL
7230,NEUTRAL
7231,POSITIVE
7232,NEGATIVE
7233,NEGATIVE
7234,NEUTRAL
7235,NEGATIVE
7236,NEGATIVE
7237,NEGATIVE
7238,POSITIVE
7239,NEGATIVE
7240,NEGATIVE
7241,NEGATIVE
7242,NEUTRAL
7243,POSITIVE
7244,NEUTRAL
7245,POSITIVE
7246,NEGATIVE
7247,NEGATIVE
7248,NEGATIVE
7249,POSITIVE
7250,NEGATIVE
7251,NEGATIVE
7252,NEGATIVE
7253,NEUTRAL
7254,POSITIVE
7255,POSITIVE
7256,POSITIVE
7257,NEGATIVE
7258,NEGATIVE
7259,NEGATIVE
7260,POSITIVE
7261,NEGATIVE
7262,NEGATIVE
7263,POSITIVE
7264,NEGATIVE
7265,NEGATIVE
7266,NEGATIVE
7267,NEGATIVE
7268,POSITIVE
7269,NEGATIVE
7270,POSITIVE
7271,NEGATIVE
7272,NEGATIVE
7273,NEGATIVE
7274,NEGATIVE
7275,NEUTRAL
7276,NEGATIVE
7277,NEGATIVE
7278,NEUTRAL
7279,NEGATIVE
7280,NEUTRAL
7281,POSITIVE
7282,NEGATIVE
7283,NEGATIVE
7284,NEGATIVE
7285,NEUTRAL
7286,POSITIVE
7287,NEGATIVE
7288,POSITIVE
7289,NEUTRAL
7290,NEGATIVE
7291,NEGATIVE
7292,NEGATIVE
7293,NEUTRAL
7294,POSITIVE
7295,POSITIVE
7296,NEGATIVE
7297,POSITIVE
7298,NEUTRAL
7299,NEUTRAL
7300,NEGATIVE
7301,POSITIVE
7302,NEGATIVE
7303,POSITIVE
7304,NEUTRAL
7305,NEGATIVE
7306,NEGATIVE
7307,POSITIVE
7308,NEUTRAL
7309,NEGATIVE
7310,POSITIVE
7311,POSITIVE
7312,POSITIVE
7313,NEGATIVE
7314,NEGATIVE
7315,NEGATIVE
7316,NEGATIVE
7317,NEGATIVE
7318,NEUTRAL
7319,NEUTRAL
7320,POSITIVE
7321,NEGATIVE
7322,POSITIVE
7323,NEGATIVE
7324,NEGATIVE
7325,NEUTRAL
7326,POSITIVE
7327,NEUTRAL
7328,POSITIVE
7329,NEUTRAL
7330,NEGATIVE
7331,POSITIVE
7332,NEGATIVE
7333,NEGATIVE
7334,POSITIVE
7335,NEGATIVE
7336,POSITIVE
7337,POSITIVE
7338,NEGATIVE
7339,NEGATIVE
7340,NEGATIVE
7341,POSITIVE
7342,NEGATIVE
7343,POSITIVE
7344,NEUTRAL
7345,NEUTRAL
7346,NEGATIVE
7347,POSITIVE
7348,POSITIVE
7349,NEGATIVE
7350,POSITIVE
7351,NEGATIVE
7352,NEGATIVE
7353,POSITIVE
7354,NEGATIVE
7355,POSITIVE
7356,NEUTRAL
7357,NEGATIVE
7358,NEUTRAL
7359,NEGATIVE
7360,NEGATIVE
7361,NEGATIVE
7362,NEUTRAL
7363,NEGATIVE
7364,POSITIVE
7365,POSITIVE
7366,NEUTRAL
7367,NEGATIVE
7368,NEUTRAL
7369,NEGATIVE
7370,POSITIVE
7371,NEGATIVE
7372,POSITIVE
7373,NEGATIVE
7374,POSITIVE
7375,NEGATIVE
7376,NEGATIVE
7377,NEGATIVE
7378,NEGATIVE
7379,NEGATIVE
7380,NEGATIVE
7381,POSITIVE
7382,NEGATIVE
7383,POSITIVE
7384,NEGATIVE
7385,NEGATIVE
7386,NEGATIVE
7387,NEGATIVE
7388,NEUTRAL
7389,NEGATIVE
7390,NEUTRAL
7391,POSITIVE
7392,NEUTRAL
7393,NEUTRAL
7394,NEGATIVE
7395,NEGATIVE
7396,POSITIVE
7397,NEGATIVE
7398,NEGATIVE
7399,NEGATIVE
7400,NEGATIVE
7401,NEGATIVE
7402,NEGATIVE
7403,NEUTRAL
7404,POSITIVE
7405,NEGATIVE
7406,NEUTRAL
7407,NEGATIVE
7408,NEUTRAL
7409,NEUTRAL
7410,POSITIVE
7411,NEGATIVE
7412,NEGATIVE
7413,NEGATIVE
7414,NEGATIVE
7415,NEGATIVE
7416,NEUTRAL
7417,POSITIVE
7418,POSITIVE
7419,POSITIVE
7420,NEUTRAL
7421,NEGATIVE
7422,NEUTRAL
7423,NEGATIVE
7424,NEGATIVE
7425,POSITIVE
7426,NEGATIVE
7427,NEGATIVE
7428,NEUTRAL
7429,NEGATIVE
7430,NEUTRAL
7431,NEGATIVE
7432,POSITIVE
7433,NEUTRAL
7434,NEGATIVE
7435,POSITIVE
7436,NEUTRAL
7437,NEGATIVE
7438,NEGATIVE
7439,NEGATIVE
7440,NEGATIVE
7441,NEGATIVE
7442,NEGATIVE
7443,NEUTRAL
7444,POSITIVE
7445,NEGATIVE
7446,POSITIVE
7447,NEGATIVE
7448,POSITIVE
7449,NEUTRAL
7450,POSITIVE
7451,POSITIVE
7452,NEGATIVE
7453,POSITIVE
7454,NEGATIVE
7455,NEGATIVE
7456,POSITIVE
7457,POSITIVE
7458,POSITIVE
7459,NEUTRAL
7460,NEUTRAL
7461,NEGATIVE
7462,POSITIVE
7463,POSITIVE
7464,NEGATIVE
7465,NEGATIVE
7466,NEGATIVE
7467,POSITIVE
7468,POSITIVE
7469,NEGATIVE
7470,NEGATIVE
7471,NEGATIVE
7472,NEGATIVE
7473,NEUTRAL
7474,NEGATIVE
7475,NEUTRAL
7476,NEGATIVE
7477,POSITIVE
7478,NEGATIVE
7479,POSITIVE
7480,NEGATIVE
7481,POSITIVE
7482,POSITIVE
7483,NEUTRAL
7484,POSITIVE
7485,POSITIVE
7486,NEGATIVE
7487,POSITIVE
7488,NEGATIVE
7489,POSITIVE
7490,NEGATIVE
7491,POSITIVE
7492,POSITIVE
7493,NEGATIVE
7494,NEGATIVE
7495,POSITIVE
7496,POSITIVE
7497,NEGATIVE
7498,NEGATIVE
7499,NEUTRAL
7500,NEUTRAL
7501,NEGATIVE
7502,NEGATIVE
7503,POSITIVE
7504,NEGATIVE
7505,NEGATIVE
7506,NEGATIVE
7507,NEGATIVE
7508,NEUTRAL
7509,NEUTRAL
7510,NEUTRAL
7511,NEGATIVE
7512,POSITIVE
7513,NEGATIVE
7514,POSITIVE
7515,NEGATIVE
7516,NEGATIVE
7517,NEUTRAL
7518,NEGATIVE
7519,POSITIVE
7520,POSITIVE
7521,NEUTRAL
7522,POSITIVE
7523,NEUTRAL
7524,NEUTRAL
7525,POSITIVE
7526,POSITIVE
7527,POSITIVE
7528,NEGATIVE
7529,NEGATIVE
7530,NEGATIVE
7531,NEGATIVE
7532,POSITIVE
7533,NEGATIVE
7534,NEGATIVE
7535,NEGATIVE
7536,NEGATIVE
7537,NEGATIVE
7538,NEUTRAL
7539,NEGATIVE
7540,POSITIVE
7541,NEUTRAL
7542,POSITIVE
7543,NEGATIVE
7544,NEUTRAL
7545,NEGATIVE
7546,NEGATIVE
7547,POSITIVE
7548,NEGATIVE
7549,POSITIVE
7550,NEGATIVE
7551,POSITIVE
7552,NEGATIVE
7553,NEUTRAL
7554,NEGATIVE
7555,NEGATIVE
7556,NEUTRAL
7557,NEUTRAL
7558,NEGATIVE
7559,NEGATIVE
7560,NEUTRAL
7561,NEUTRAL
7562,POSITIVE
7563,NEGATIVE
7564,POSITIVE
7565,NEGATIVE
7566,NEGATIVE
7567,NEUTRAL
7568,NEGATIVE
7569,POSITIVE
7570,NEUTRAL
7571,NEGATIVE
7572,NEUTRAL
7573,NEUTRAL
7574,POSITIVE
7575,NEGATIVE
7576,NEGATIVE
7577,NEGATIVE
7578,POSITIVE
7579,NEUTRAL
7580,NEGATIVE
7581,NEGATIVE
7582,NEGATIVE
7583,NEGATIVE
7584,NEGATIVE
7585,POSITIVE
7586,NEGATIVE
7587,NEGATIVE
7588,POSITIVE
7589,NEGATIVE
7590,NEGATIVE
7591,NEUTRAL
7592,POSITIVE
7593,NEGATIVE
7594,NEGATIVE
7595,NEGATIVE
7596,POSITIVE
7597,NEGATIVE
7598,POSITIVE
7599,NEGATIVE
7600,NEGATIVE
7601,NEGATIVE
7602,NEGATIVE
7603,NEGATIVE
7604,NEUTRAL
7605,NEGATIVE
7606,NEGATIVE
7607,NEGATIVE
7608,NEGATIVE
7609,NEGATIVE
7610,POSITIVE
7611,NEGATIVE
7612,NEGATIVE
7613,NEGATIVE
7614,NEUTRAL
7615,NEGATIVE
7616,NEGATIVE
7617,NEUTRAL
7618,NEGATIVE
7619,NEUTRAL
7620,NEGATIVE
7621,POSITIVE
7622,POSITIVE
7623,NEGATIVE
7624,POSITIVE
7625,POSITIVE
7626,NEUTRAL
7627,POSITIVE
7628,NEGATIVE
7629,NEGATIVE
7630,POSITIVE
7631,POSITIVE
7632,POSITIVE
7633,NEGATIVE
7634,NEGATIVE
7635,POSITIVE
7636,POSITIVE
7637,NEUTRAL
7638,NEGATIVE
7639,NEGATIVE
7640,NEUTRAL
7641,NEGATIVE
7642,NEGATIVE
7643,NEGATIVE
7644,NEGATIVE
7645,NEGATIVE
7646,NEGATIVE
7647,POSITIVE
7648,NEGATIVE
7649,NEGATIVE
7650,POSITIVE
7651,NEUTRAL
7652,NEGATIVE
7653,NEGATIVE
7654,NEGATIVE
7655,NEGATIVE
7656,NEGATIVE
7657,NEGATIVE
7658,POSITIVE
7659,POSITIVE
7660,NEGATIVE
7661,NEGATIVE
7662,NEGATIVE
7663,NEGATIVE
7664,POSITIVE
7665,NEUTRAL
7666,NEGATIVE
7667,NEUTRAL
7668,NEUTRAL
7669,NEUTRAL
7670,NEUTRAL
7671,NEUTRAL
7672,NEGATIVE
7673,NEGATIVE
7674,NEGATIVE
7675,POSITIVE
7676,NEGATIVE
7677,NEGATIVE
7678,NEGATIVE
7679,NEGATIVE
7680,NEUTRAL
7681,NEUTRAL
7682,POSITIVE
7683,NEGATIVE
7684,NEGATIVE
7685,NEGATIVE
7686,NEUTRAL
7687,NEGATIVE
7688,POSITIVE
7689,NEUTRAL
7690,NEUTRAL
7691,POSITIVE
7692,POSITIVE
7693,NEGATIVE
7694,NEUTRAL
7695,NEUTRAL
7696,NEGATIVE
7697,NEGATIVE
7698,NEUTRAL
7699,NEUTRAL
7700,NEUTRAL
7701,NEGATIVE
7702,NEUTRAL
7703,POSITIVE
7704,POSITIVE
7705,NEUTRAL
7706,NEUTRAL
7707,POSITIVE
7708,NEGATIVE
7709,POSITIVE
7710,NEGATIVE
7711,NEGATIVE
7712,POSITIVE
7713,NEGATIVE
7714,NEGATIVE
7715,NEGATIVE
7716,POSITIVE
7717,POSITIVE
7718,NEGATIVE
7719,NEGATIVE
7720,NEGATIVE
7721,NEGATIVE
7722,NEUTRAL
7723,NEGATIVE
7724,NEUTRAL
7725,NEGATIVE
7726,NEGATIVE
7727,NEUTRAL
7728,NEGATIVE
7729,POSITIVE
7730,NEGATIVE
7731,NEGATIVE
7732,POSITIVE
7733,NEGATIVE
7734,NEUTRAL
7735,NEUTRAL
7736,POSITIVE
7737,NEGATIVE
7738,NEGATIVE
7739,NEGATIVE
7740,NEGATIVE
7741,NEGATIVE
7742,POSITIVE
7743,NEGATIVE
7744,NEUTRAL
7745,NEUTRAL
7746,NEGATIVE
7747,POSITIVE
7748,NEUTRAL
7749,POSITIVE
7750,NEGATIVE
7751,POSITIVE
7752,NEGATIVE
7753,POSITIVE
7754,POSITIVE
7755,POSITIVE
7756,NEGATIVE
7757,POSITIVE
7758,POSITIVE
7759,POSITIVE
7760,POSITIVE
7761,NEUTRAL
7762,NEUTRAL
7763,POSITIVE
7764,NEGATIVE
7765,NEUTRAL
7766,POSITIVE
7767,NEGATIVE
7768,POSITIVE
7769,NEGATIVE
7770,POSITIVE
7771,POSITIVE
7772,NEUTRAL
7773,POSITIVE
7774,NEUTRAL
7775,NEGATIVE
7776,POSITIVE
7777,NEGATIVE
7778,NEGATIVE
7779,NEGATIVE
7780,NEGATIVE
7781,NEGATIVE
7782,NEGATIVE
7783,NEGATIVE
7784,NEGATIVE
7785,NEGATIVE
7786,NEGATIVE
7787,POSITIVE
7788,NEUTRAL
7789,NEGATIVE
7790,NEGATIVE
7791,NEUTRAL
7792,POSITIVE
7793,POSITIVE
7794,NEUTRAL
7795,NEGATIVE
7796,NEGATIVE
7797,POSITIVE
7798,NEUTRAL
7799,POSITIVE
7800,NEGATIVE
7801,NEGATIVE
7802,POSITIVE
7803,NEGATIVE
7804,NEGATIVE
7805,NEGATIVE
7806,NEUTRAL
7807,NEGATIVE
7808,POSITIVE
7809,NEUTRAL
7810,NEGATIVE
7811,NEGATIVE
7812,POSITIVE
7813,NEGATIVE
7814,POSITIVE
7815,NEGATIVE
7816,POSITIVE
7817,NEGATIVE
7818,NEUTRAL
7819,POSITIVE
7820,POSITIVE
7821,POSITIVE
7822,NEGATIVE
7823,NEGATIVE
7824,NEGATIVE
7825,NEUTRAL
7826,NEGATIVE
7827,NEUTRAL
7828,NEUTRAL
7829,POSITIVE
7830,NEGATIVE
7831,POSITIVE
7832,POSITIVE
7833,POSITIVE
7834,NEGATIVE
7835,POSITIVE
7836,POSITIVE
7837,POSITIVE
7838,POSITIVE
7839,NEGATIVE
7840,NEGATIVE
7841,NEGATIVE
7842,NEGATIVE
7843,NEGATIVE
7844,NEGATIVE
7845,NEGATIVE
7846,POSITIVE
7847,NEGATIVE
7848,NEGATIVE
7849,NEGATIVE
7850,NEUTRAL
7851,NEUTRAL
7852,NEGATIVE
7853,NEGATIVE
7854,NEUTRAL
7855,NEGATIVE
7856,NEUTRAL
7857,NEGATIVE
7858,POSITIVE
7859,POSITIVE
7860,NEGATIVE
7861,POSITIVE
7862,NEGATIVE
7863,NEGATIVE
7864,NEUTRAL
7865,POSITIVE
7866,NEGATIVE
7867,NEGATIVE
7868,NEGATIVE
7869,NEGATIVE
7870,NEGATIVE
7871,NEUTRAL
7872,NEGATIVE
7873,NEGATIVE
7874,NEGATIVE
7875,NEGATIVE
7876,POSITIVE
7877,POSITIVE
7878,POSITIVE
7879,NEGATIVE
7880,NEGATIVE
7881,NEGATIVE
7882,POSITIVE
7883,POSITIVE
7884,POSITIVE
7885,NEGATIVE
7886,NEGATIVE
7887,NEGATIVE
7888,NEUTRAL
7889,NEUTRAL
7890,NEGATIVE
7891,POSITIVE
7892,POSITIVE
7893,NEUTRAL
7894,NEUTRAL
7895,NEGATIVE
7896,NEGATIVE
7897,NEUTRAL
7898,POSITIVE
7899,NEGATIVE
7900,NEGATIVE
7901,POSITIVE
7902,POSITIVE
7903,NEGATIVE
7904,NEGATIVE
7905,NEGATIVE
7906,NEGATIVE
7907,POSITIVE
7908,NEGATIVE
7909,POSITIVE
7910,NEGATIVE
7911,NEGATIVE
7912,NEGATIVE
7913,POSITIVE
7914,POSITIVE
7915,NEGATIVE
7916,NEGATIVE
7917,NEUTRAL
7918,POSITIVE
7919,NEGATIVE
7920,POSITIVE
7921,NEUTRAL
7922,POSITIVE
7923,POSITIVE
7924,NEUTRAL
7925,NEUTRAL
7926,NEGATIVE
7927,POSITIVE
7928,NEGATIVE
7929,POSITIVE
7930,POSITIVE
7931,NEGATIVE
7932,NEGATIVE
7933,NEGATIVE
7934,POSITIVE
7935,NEUTRAL
7936,NEGATIVE
7937,NEGATIVE
7938,NEGATIVE
7939,NEUTRAL
7940,NEGATIVE
